3168,NAPA Valley Redwood Inn,276,60,38.3197,-122.30983
3169,Nob Hill Motor Inn,1348,64,37.794968,-122.42209
3170,Nevada City Inn,174,65,39.252157,-121.026673
3171,NAPA Valley Travelodge Hotel and Suites,480,67,38.297454,-122.286051
3172,North Bay Inn,97,69,38.458443,-122.71766
3173,New World Hotel,251,69,37.379547,-122.070889
3174,Northgate Motel,32,70,32.800217,-116.962109
3175,Northbay Inn,353,75,37.96197,-122.508475
3176,NAPA Valley Loft Hotel,60,76,38.21914633,-122.130968
3177,Nob Hill Hotel,696,80,37.788502,-122.417
3178,Newport-Mesa Inn Best Western,234,86,33.66396,-117.89601
3179,Norwalk Marriott,0,89,33.911546,-118.070775
3180,Noe's Nest Bed and Breakfast,14,89,37.751107,-122.4228
3181,Nature's Inn Bed and Breakfast,4,100,37.401699,-119.732986
3182,Novato Oaks Inn-Best Western,89,109,38.050821,-122.532011
3183,No Name Victorian,6,110,37.77742,-122.431666
3184,Narrow Gauge Inn,147,120,37.48277,-119.633649
3185,Newport Beach Marriott Bayview,607,129,33.653894,-117.868275
3186,Northwood Lodge and Resort,8,129,38.470156,-123.007349
3187,NAPA River Inn Hotel,102,130,38.29413,-122.284
3188,Newport Beach Marriott Hotel and Spa,793,149,33.6172,-117.87865
3189,Newport Beach Hotel Group,93,169,33.609601,-117.929995
3190,Nite Inn @ Universal City - Mention Los Angeles Daily News and Save,13,180,34.138199,-118.363998
3191,New Dynamic Inn,0,180,38.501202,-123
3192,North Coast Country Inn,36,185,38.806957,-123.589325
3193,NAPA Valley Lodge,707,200,38.406672,-122.367655
3194,NAPA Valley Railway Inn,0,210,38.401314,-122.360399
3195,Newport Beach Resort Rentals,1,311,33.61384964,-117.929863
3196,Northstar Lodge Truckee,23,845,39.281845,-120.117689
3197,Orbit Hotel,141,20,34.0839,-118.362999
3198,Oasis Motel,0,35,34.052299,-118.280998
3199,Oceana Inn,357,45,36.9752,-122.01924
3200,Oceano Inn,0,49,35.107441,-120.623564
3201,Oceanside Inn and Suites,67,49,39.451543,-123.805758
3202,Ocean View Motel,85,49,34.27527,-119.274888
3203,Ocean Gate Inn,155,50,36.968796,-122.016498
3204,Ocean Palms Motel,147,55,35.139625,-120.637757
3205,Orange Tustin Inn,0,55,33.777922,-117.835327
3206,Ontario Inn,13,55,34.063154,-117.688317
3207,Ocean Breeze Inn,338,59,35.140906,-120.642364
3208,Ocean Beach Hotel,511,59,32.74794,-117.252226
3209,Ocean Gateway Inn,38,60,34.339171,-119.084523
3210,Oakhurst Lodge,439,63,37.333728,-119.650338
3211,Ocean Pacific Lodge,1048,64,36.96507,-122.02598
3212,Oasis Inn Uma,153,64,37.78294754,-122.422493
3213,Ocean View Motel,24,66,33.726747,-118.081417
3214,Ojai Vacation Center,0,67,34.448765,-119.230193
3215,Oceanside Travelodge,0,69,33.207901,-117.386002
3216,Oak Tree Inn,99,69,34.14015,-118.017152
3217,Old Crocker Inn,116,69,38.781092,-122.966467
3218,Oxnard Vagabond,171,69,34.213566,-119.17744
3219,Otter's Inn,148,69,36.613674,-121.899646
3220,Oaks Motel,81,70,37.40664,-122.12018
3221,O'Cairns Inn,10,73,34.63888,-120.446257
3222,Oak Ridge Inn,195,75,34.39823,-119.299824
3223,Orange Tree Inn,234,79,34.430697,-119.714418
3224,Oakley Comfort Suites,40,79,38.00537491,-121.7508316
3225,Ontario Grand Inn and Suites,975,79,34.070096,-117.578344
3226,Old Town Inn,655,84,32.751562,-117.200375
3227,Orchid Inn,0,88,35.613659,-121.145186
3228,Ontario Airport Inn,376,89,34.071385,-117.614098
3229,Oak Tree Inn Dunsmuir,61,90,41.235241,-122.269279
3230,Oxford Suites,1132,95,35.136151,-120.622997
3231,Oakland - Emeryville - ESA,0,99,37.82735,-122.28918
3232,Oleander House Bed and Breakfast,16,99,38.418388,-122.387361
3233,Oxford Suites-Chico,376,99,39.724191,-121.806101
3234,Oxford Suites Hotel,175,99,38.74651,-121.26605
3235,Ocean Inn,270,99,33.07287,-117.30515
3236,Ocean Echo Inn and Beach Cottages,49,99,36.962502,-121.988998
3237,Oakwood Anaheim,0,102,33.79613,-117.897685
3238,Oxford Suites,402,109,40.57929134,-122.3570595
3239,Ocean Park Inn,42,109,34.00823,-118.47792
3240,Oxford Palace Hotel,26,114,34.0592,-118.307999
3241,Outside Inn,87,114,39.26669,-121.022169
3242,Oakwood Downtown Los Angeles,0,114,34.0507174,-118.2643292
3243,Oakwood At The Aurora,0,117,37.780917,-122.399223
3244,Orchid Tree Hotel Palm Springs,0,117,33.820169,-116.547972
3245,Omni Hotel Los Angeles,2539,119,34.052651,-118.249742
3246,Old Coast Hotel Bar and Grill,9,120,39.441845,-123.804586
3247,Oakwood Roseville,0,121,38.75342,-121.24689
3248,Oakwood Dublin,0,121,37.707271,-121.887574
3249,Ocean Beach International Hostel Guest Phone,40,124,32.746399,-117.250999
3250,O Hotel,915,125,34.046893,-118.26045
3251,Ocean Park Motel,97,125,37.7365,-122.503921
3252,Old Yacht Club Inn,117,129,34.41815,-119.671475
3253,Oakwood West Los Angeles,0,132,34.070432,-118.3827
3254,Observers Inn,8,137,33.059791,-116.578382
3255,Ocean Park Inn,627,139,32.794399,-117.255997
3256,Oakwood,0,140,33.69312,-117.880565
3257,Omni San Francisco Hotel,3343,141,37.793104,-122.403174
3258,Oceanside Vacation Rentals,0,143,33.201493,-117.38853
3259,Oakwood Oakland,0,144,37.794784,-122.270974
3260,Oakwood Carlsbad,0,148,33.106791,-117.27907
3261,Oakwood Redondo Beach,0,148,33.816738,-118.385405
3262,Olympia Lodge,189,150,36.630587,-121.931475
3263,Ocean Lodge Beach Hotel,49,152,34.010109,-118.493357
3264,Oceanside Marina Suites,196,154,33.211084,-117.39793
3265,Ocean Beach Bed and Breakfast,17,155,37.777004,-122.503057
3266,Old Thyme Inn,149,159,37.459342,-122.429878
3267,Ocean View Hotel,867,159,34.013418,-118.497038
3268,Ocean Pacific Lodge,0,175,36.965928,-122.026698
3269,Old Milano,0,178,38.778504,-123.541783
3270,Ontario Airport Marriott,1673,178,34.06402,-117.60629
3271,Old World Inn,326,179,38.29993,-122.29307
3272,On The Beach Bed and Breakfast,13,179,35.448743,-120.904147
3273,Ocean View Lodge,74,190,39.457105,-123.806171
3274,Oceano Hotel and Spa Half Moon Bay Harbor,341,200,37.5037956,-122.4841229
3275,Orlando,620,209,34.073109,-118.37282
3276,Oakville Vineyard Bed and Breakfast,12,215,38.447628,-122.386793
3277,Old Ranch Inn,354,219,33.820801,-116.551003
3278,O'Brien Mountain Inn,20,220,40.81370163,-122.3271027
3279,Old Monterey Inn,272,239,36.593571,-121.90039
3280,Ocean Beach Hotel,0,245,32.775501,-117.164001
3281,Omni Hotel San Diego,4902,289,32.707433,-117.159047
3282,Oddfellows Bellflower Lodge 463,0,295,33.890713,-118.13391
3283,Oasis,143,365,33.79502487,-116.5017853
3284,Oak Creek Inns,0,399,33.866699,-117.889999
3285,Ocean Palms Beach Resort,161,540,33.157856,-117.35296
3286,Oakwood At The Medici,0,1039,34.0507174,-118.2643292
3287,Pacific Tradewinds Hostel,86,20,37.79365,-122.404239
3288,Pontiac Hotel,184,20,37.780403,-122.40831
3289,Padre Oaks Hotel,441,28,36.587066,-121.900001
3290,Pasadena Motor Hotel,0,37,34.146059,-118.106405
3291,Polynesian Motel,5,39,33.823364,-117.960121
3292,Pennywise Inn,20,40,34.883682,-117.088324
3293,Palace Inn Oxnard,55,42,34.18421173,-119.1703415
3294,Pacific Inn of Sunnyvale,260,44,37.3759,-122.028999
3295,Pacific Inn,20,44,33.82631,-117.99324
3296,Pacific Euro Hotel,10,45,37.484325,-122.226218
3297,Palm Court Inn,224,47,33.8484,-116.547997
3298,Palm Springs Travelodge,1156,48,33.801498,-116.543999
3299,Pelican Point Inn,51,49,36.964004,-121.992151
3300,Peppertree Motel Ontario,6,49,34.064012,-117.627082
3301,Palm Grove Hotel,8,50,33.8493,-116.549004
3302,Pasadena Central Travelodge,699,51,34.146198,-118.107002
3303,Pacific Inn of Mountain View,446,52,37.394533,-122.098915
3304,Portola Inn and Suites,425,52,33.859606,-117.994621
3305,Penny Saver Inn,12,54,41.756385,-124.196466
3306,Paradise Inn,115,55,39.748869,-121.633768
3307,Plaza Hotel Santa Ana,55,55,33.74547,-117.84502
3308,Pico Rivera Days Inn,17,57,33.986343,-118.0945969
3309,Paradise Inn and Suites,44,58,33.999442,-118.418454
3310,Pacific Euro Hotel of Mt View,4,58,37.395302,-122.079002
3311,Presidio Inn,520,59,37.799011,-122.440334
3312,Peachtree Inn,211,59,35.289778,-120.650116
3313,Point Loma Inn and Suites,87,59,32.72448,-117.228289
3314,Paso Robles Travelodge,384,59,35.641436,-120.692662
3315,Pacheco Pass Inn,5,60,37.056801,-120.858053
3316,Pacific View Inn and Suites,200,60,33.72592926,-118.0803146
3317,Park Hotel,663,60,37.789608,-122.405908
3318,Palm Canyon Inn,8,61,33.804501,-116.545998
3319,Park Inn and Suites,0,62,33.847679,-116.547358
3320,Pacific Shores Inn,288,62,35.36685181,-120.8511581
3321,Penny Sleeper Inn,0,63,33.812599,-117.913002
3322,Pavilions Motel Hotel,318,65,34.015787,-118.460489
3323,Pacific Coast Inn Redondo Beach,77,65,33.830325,-118.385264
3324,Paradise Inn,263,65,36.965507,-122.020948
3325,Palm Mountain Resort and Spa,782,69,33.822356,-116.54793
3326,Piccadilly Inn Express,571,69,36.765301,-119.721729
3327,Palm Tree Inn,17,70,36.07339859,-119.0381012
3328,Pacific Inn Hotel and Suites,527,70,32.722705,-117.170623
3329,Pacific Inn and Suites,8,73,33.709701,-118.288298
3330,Palo Alto Travelodge,133,74,37.42078,-122.13754
3331,Post Hotel,216,75,37.787899,-122.411003
3332,Pensione International,0,77,37.7873,-122.416
3333,Pacific Gardens Inn,513,78,36.61897,-121.919296
3334,Pepper Tree Inn Palm Springs,142,78,33.83230591,-116.5465088
3335,Pacific Inn Redwood City,538,79,37.472038,-122.21583
3336,Pearl,829,79,32.7252483,-117.2289346
3337,Pacific Shores,922,79,32.801498,-117.257004
3338,Pine Rose Inn,53,79,37.352854,-119.603526
3339,Palmdale Hilton Garden Inn,97,79,34.601819,-118.156488
3340,Perris Days Inn,235,79,33.779884,-117.217368
3341,Phoenix Lodge,0,80,37.66617,-122.110001
3342,Palms Motel,4,80,34.015631,-118.475638
3343,Palos Verdes Inn,130,80,33.818551,-118.383235
3344,Phoenix Lodge,0,81,37.761757,-121.435315
3345,Pacific Sands Motel,0,85,34.011668,-118.495026
3346,Palo Alto Lodge,29,87,37.4201,-122.13625
3347,Pleasant Valley Inn,0,89,36.25424,-120.251899
3348,Pacific Heights Inn,314,89,37.798155,-122.424849
3349,Pacific Edge At Vacation Village Hotel,702,89,33.538712,-117.780438
3350,Paradise Lodge,2,90,34.220052,-118.57164
3351,Parsonage,13,90,39.262905,-121.02051
3352,Peacock Suites,1195,90,33.804523,-117.907162
3353,Pico Rivera Travelodge,0,90,33.9799,-118.099998
3354,Palm Tee Hotel,48,93,33.801601,-116.529999
3355,Pasadena Inn,1027,93,34.138699,-118.147003
3356,Pine Cone Acre Motel,12,95,38.91941,-120.01321
3357,Piccadilly Inn Airport,339,95,36.765301,-119.7202576
3358,Portofino Inn,282,99,34.1735,-118.317001
3359,Par-a-Dice Motel,182,99,38.95608521,-119.9461899
3360,Pacific Crest Inn by The Sea,182,100,34.418163,-119.671415
3361,Pistante's Coyote Den,12,102,38.90679932,-120.0002975
3362,Padre Hotel,564,109,35.375572,-119.02151
3363,Piety Hill Cottages,0,112,39.256621,-121.023109
3364,Park Plaza Lodge,272,114,34.069901,-118.350998
3365,Park Plaza Hotel,0,115,37.730154,-122.198806
3366,Pelican Cove Inn,58,118,35.573509,-121.11288
3367,Petite Auberge San Francisco,314,119,37.7897,-122.411003
3368,Penon Blanco Lookout,45,119,37.72983,-120.24301
3369,Panama Hotel and Restaurant,0,120,37.967985,-122.530488
3370,Park Inn International,0,120,33.809799,-117.9152271
3371,Prufrock's Garden Inn by The Beach,33,120,34.3965,-119.521004
3372,Pacific Palms Conference Resort,1155,123,34.019966,-117.926774
3373,Piccadily Budget Hotel,2,124,37.805439,-122.274012
3374,Posada Royale Hotels and Suites,124,125,34.269318,-118.797219
3375,Pacific Plaza Resort  for Reservations Call,91,125,35.106191,-120.626775
3376,Palm Shadow Inn,0,129,33.70728,-116.255865
3377,Park Vue Inn,2641,129,33.809799,-117.915001
3378,Plaza Suites,714,132,37.387295,-121.983601
3379,Pacific Blue Inn,82,133,36.967964,-122.024544
3380,Pleasanton  Ca,0,138,37.69421,-121.903503
3381,Palm Springs Rendezvous A 1950's Bed and Breakfast,192,139,33.842324,-116.54524
3382,Pacific Grove,0,140,36.620253,-121.910546
3383,Plantation Bed and Breakfast,55,149,36.386547,-119.022741
3384,Purple Orchid Inn  Resort and Spa,28,150,37.66571,-121.67762
3385,Pacific Victorian Bed and Breakfast,0,150,32.69919,-117.18318
3386,Pacifica Motor Inn,123,158,37.60926,-122.49605
3387,Petit Soleil,118,159,35.28577,-120.65486
3388,Portofino Inn and Suites,0,159,33.802185,-117.91537
3389,Pajaro Dunes-Holzman and Daw,2,165,36.870386,-121.820269
3390,Pacifica Beach Resort,23,171,37.5992,-122.5
3391,Pacific Victorian B and B,10,172,37.495412,-122.459793
3392,Petersen Earl C Archts Petersen Inn,79,173,34.595733,-120.143011
3393,Palo Alto Hotel,0,175,37.44432,-122.163603
3394,Pidgeon At Costa Verde,0,175,32.867437,-117.216523
3395,Powers Mansion Inn,0,175,38.90118,-121.068098
3396,Parsonage,151,180,37.773012,-122.425394
3397,Pacifica Suites,688,189,34.435425,-119.817043
3398,Piper Street Inn,13,195,38.61416,-122.86568
3399,Pearlessence Vineyard Inn,3,195,38.358575,-122.778248
3400,Parker Meridien,593,199,33.794889,-116.501318
3401,Prescott Hotel,851,199,37.787758,-122.41097
3402,Pacific Gardens Inn,104,210,36.623336,-121.936119
3403,Pelican Cove Bed and Breakfast,43,210,33.155102,-117.348
3404,Portofino Beach Inn,0,218,33.052146,-117.295999
3405,Passport Resorts,0,235,37.804457,-122.446401
3406,Passport Resorts,0,235,37.800406,-122.400294
3407,Pruneyard Plaza Hotel,415,245,37.288223,-121.931781
3408,Pine Acres Lodge Condominiums,4,275,36.629246,-121.931045
3409,Park Hyatt Aviara Resort and Spa,0,295,33.096899,-117.285159
3410,Pleasure Point Inn,0,295,36.958134,-121.969065
3411,Pacific Terrace Hotel,1229,335,32.799,-117.258003
3412,Palihouse Holloway Hotel West Hollywood,117,365,34.09066,-118.37516
3413,Pismo Beach Inn,0,425,35.142559,-120.641682
3414,Park Hyatt San Francisco,0,475,37.794232,-122.40026
3415,Park Ridge Village,0,765,32.753165,-117.082542
3416,Poetry Inn,50,956,38.426992,-122.340536
3417,Palm Villas,0,995,33.931498,-118.204986
3418,Pacific Inn,0,3650,33.83782,-118.372894
3419,Quality Inn,0,39,37.30186844,-120.5014114
3420,Quality Inn and Suites Anaheim At The Park,807,47,33.803299,-117.927002
3421,Quality Inn Natomas-Sacramento,283,49,38.63702,-121.47677
3422,Quality Inn,160,50,37.934013,-120.453486
3423,Quality Inn Near Qualcomm Stadium,91,54,32.782288,-117.0841751
3424,Quality Inn and Suites,394,54,35.399376,-119.041977
3425,Quality Inn Oakland Airport,746,55,37.742212,-122.19301
3426,Quality Inn Stockton,68,55,37.985569,-121.34513
3427,Quality Inn Lodi,137,57,38.136391,-121.260757
3428,Quality Inn,457,58,36.981943,-122.022452
3429,Quality Inn Bakersfield,46,58,35.318334,-119.031385
3430,Quality Inn,81,58,36.2248,-119.333168
3431,Quality Inn Lake Elsinore,274,59,33.6556,-117.29393
3432,Quality Inn Monterey,1360,59,36.588891,-121.897703
3433,Quality Inn,72,59,37.645498,-121.013588
3434,Quality Inn and Suites Vacaville,376,59,38.387329,-121.931685
3435,Quality Inn Palm Springs,602,59,33.801498,-116.531998
3436,Quality Inn,80,59,37.761831,-121.435933
3437,Quality Inn I-5 Naval Base,113,59,32.682687,-117.110393
3438,Quality Inn and Suites I-5 Near Camp Pendleton,147,59,33.201034,-117.37018
3439,Quality Inn Monterey Beach Dunes,452,60,36.699001,-121.806
3440,Quality Inn Monterey,339,60,36.596496,-121.863914
3441,Quality Inn Pismo Beach,908,63,35.136031,-120.63085
3442,Quality Inn Auburn,123,64,38.926827,-121.055953
3443,Quality Inn and Suites Woodland,99,64,38.677107,-121.746938
3444,Quality Inn Downtown,380,64,38.580399,-121.486
3445,Quality Inn,111,65,33.790326,-118.15397
3446,Quality Inn At Union Square,0,66,37.786781,-122.413623
3447,Quality Inn Fresno,79,67,36.7938,-119.868675
3448,Quality Inn and Suites,0,68,37.129895,-121.630328
3449,Quality Inn and Suites Camarillo,62,68,34.217635,-119.093948
3450,Quality Inn,68,69,37.12641144,-121.6281128
3451,Quality Suites Anaheim Stadium,536,69,33.789517,-117.88654
3452,Quality Inn Airport Seaworld Area,280,69,32.728071,-117.225246
3453,Quality Inn Ontario Airport,92,69,34.068363,-117.611015
3454,Quality Inn and Suites,511,69,38.404219,-122.712762
3455,Quality Inn and Suites San Diego East County El Cajon,454,69,32.779877,-116.9843
3456,Quality Inn Civic Center Sunnyvale,33,69,37.370483,-122.04275
3457,Quality Inn and Suites,23,69,33.904221,-117.475151
3458,Quality Inn Santa Ynez Valley Buellton,281,69,34.618952,-120.18984
3459,Quality Inn and Suites,165,70,37.0221,-121.5696
3460,Quality Inn and Suites,108,70,37.406856,-122.064624
3461,Quality Inn,396,70,35.612894,-121.143234
3462,Quality Inn Bakersfield,0,71,35.366913,-119.038797
3463,Quality Inn and Suites,573,74,33.104538,-117.31319
3464,Quality Inn,74,74,34.069157,-117.27883
3465,Quality Inn Pasadena,292,74,34.146301,-118.083
3466,Quality Inn and Suites-Livermore,85,74,37.70554,-121.723409
3467,Quality Inn and Suites Near Knott's Berry Farm,175,74,33.831902,-118.032997
3468,Quality Inn and Suites,50,74,33.9943,-117.86978
3469,Quality Inn and Suites South San Francisco,208,75,37.642545,-122.40347
3470,Quality Inn and Suites Silicon Valley Santa Clara,108,75,37.352375,-121.97972
3471,Quality Inn and Suites Santa Cruz Mountains Ben Lomond,114,79,37.098012,-122.080377
3472,Quality Inn Indio,97,79,33.73406982,-116.2338333
3473,Quality Inn Petaluma CA Hotel,434,79,38.27455,-122.671159
3474,Quality Inn and Suites Sunnyvale,269,79,37.399525,-122.025565
3475,Quality Inn Salinas,136,79,36.68138,-121.640823
3476,Quality Inn and Suites Thousand Oaks,257,79,34.179587,-118.878285
3477,Quality Inn,79,79,40.577806,-122.357897
3478,Quality Inn,123,79,34.892766,-117.003348
3479,Quality Inn and Suites,23,79,32.6740036,-115.4986954
3480,Quality Inn Burbank,181,79,34.197701,-118.337997
3481,Quality Inn,166,79,33.747471,-116.984003
3482,Quality Inn and Suites,202,79,33.977134,-118.124553
3483,Quality Inn Near City of Hope,31,79,34.13967,-117.980787
3484,Quality Hotel Los Angeles Airport,0,80,33.9453805,-118.3712965
3485,Quality Inn,115,80,37.408104,-121.99954
3486,Quality Inn,245,84,40.900384,-124.09159
3487,Quality Inn and Suites Oceanview Capistrano Beach,172,85,33.461805,-117.677803
3488,Quality Inn Eureka,95,85,40.80381775,-124.1585007
3489,Quality Inn Castro Valley,156,85,37.693298,-122.087997
3490,Quality Inn Near Chico State,205,87,39.72682953,-121.8363571
3491,Quality Inn and Suites Lompoc,71,89,34.666118,-120.457792
3492,Quality Inn,833,89,32.72022,-117.158356
3493,Quality Inn,47,93,33.86319,-118.391419
3494,Quality Inn Hollywood,322,99,34.098595,-118.344318
3495,Queen Anne Hotel,868,109,37.786966,-122.426573
3496,Quality Suites,0,124,37.601299,-122.389999
3497,Quality Inn Maingate Anaheim,0,129,33.794701,-117.915001
3498,Quality Suites-San Luis Obispo,526,139,35.287263,-120.652987
3499,Quality Inn and Suites,38,149,36.808601,-119.7795334
3500,Queen of Hearts Resort,117,150,33.802513,-116.54255
3501,Quality Suites John Wayne Airport,192,150,33.710821,-117.852737
3502,Redwood National Park Hostel,0,21,41.59130096,-124.0964966
3503,Rocky Point Cottages,0,30,39.086212,-122.902424
3504,Rodeway Inn Rohnert Park,696,31,38.34922791,-122.7168961
3505,River Valley Motor Lodge,5,32,34.848462,-114.61409
3506,Rodeway Inn,923,35,38.958565,-119.94731
3507,Route 66 Motel,0,35,34.833278,-114.596511
3508,Reviews and Ratings for Economy Inn Morgan Hill,45,37,37.104949,-121.63108
3509,Rodeway Inn,184,39,36.595928,-121.864532
3510,Rio Sands Lodge,6,40,38.160745,-121.689149
3511,Retan Hotel,0,40,34.1026,-118.33331
3512,Relax Inn,23,44,38.10579,-122.23143
3513,Relax Inn,52,44,41.720122,-122.639369
3514,Ramada-Lax Airport East,154,44,33.945599,-118.350998
3515,Ramada Limited Monterey,1229,44,36.595764,-121.864618
3516,Rodeway Inn Fresno,208,44,36.754912,-119.829101
3517,Reviews and Ratings for Econo Lodge Monterey Fairgrounds,417,44,36.595651,-121.865385
3518,Reviews and Ratings for America's Best Value Inn Seaside South,82,44,36.601024,-121.849474
3519,Reviews and Ratings for Economy Inn and Suites Ridgecrest,30,44,35.616408,-117.670057
3520,Ramada Limited Central,43,45,35.345901,-119.038891
3521,Rodeway Inn Morro Bay,334,45,35.362449,-120.849856
3522,Rodeway Inn Fallbrook,121,45,33.3626,-117.249319
3523,Relax Inn,33,45,35.622163,-120.690904
3524,Riviera Motel,173,45,33.803398,-117.912003
3525,Rodeway Inn and Suites,95,46,32.771182,-115.553802
3526,Rodeway Inn Maingate,654,46,33.81793,-117.92409
3527,Rodeway Inn San Bernardino,14,47,34.10831,-117.29654
3528,Ramada At Anaheim Convention Center,1451,47,33.794687,-117.915728
3529,Ramada Inn Limited,0,47,33.138317,-117.174534
3530,Ramada Limited-Carmel Hill,404,48,36.590473,-121.897419
3531,Rodeway Inn,66,48,37.656319,-120.9938202
3532,Ramada Limited Santa Cruz Water Street,932,48,36.98,-122.018997
3533,Royal Inn Motel,129,48,33.782501,-118.1671982
3534,Ramada Limited Airport,250,48,34.070641,-117.612427
3535,Rodeway Inn-Escondido,113,48,33.13949,-117.09295
3536,Red Roof Inn Palm Springs,207,48,33.818648,-116.404332
3537,Ramada Oceanside,409,48,33.201937,-117.369689
3538,Rodeway Inn Stockton,63,49,37.952493,-121.270648
3539,Reviews and Ratings for El Castell Motel,896,49,36.596208,-121.862169
3540,Rodeway Inn Near L.A. Live,167,49,33.982329,-118.230316
3541,Rodeway Inn and Suites,269,49,35.36514,-119.042104
3542,Regency Inn,4,49,38.134042,-122.255934
3543,Ramada Limited Beach Blvd,141,49,33.820599,-117.992996
3544,Rodeway Inn Legoland,768,49,33.157386,-117.338495
3545,Red Roof Inn,255,49,33.858601,-117.998001
3546,Red Lion Bakersfield Hotel,0,49,35.38083,-119.04683
3547,Rodeway Inn,186,49,40.596948,-122.387028
3548,Rodeway Inn - Near Maingate Knott's,207,49,33.847786,-117.997826
3549,Regency Inn and Suites,14,49,34.06914,-117.964692
3550,Rodeway Inn Capitol,206,49,38.582242,-121.519173
3551,Royal Vista Inn,0,49,32.64085,-117.09519
3552,Ramada Inn,343,49,36.809809,-119.783177
3553,Rio Del Sol Inn Needles,94,49,34.850826,-114.625648
3554,Reviews and Ratings for Berkeley Inn,250,49,37.872799,-122.293999
3555,Royal Viking Motel,0,49,34.062401,-118.272003
3556,Rodeway Inn,908,49,32.720017,-117.157761
3557,Red Roof Inn,358,49,36.897757,-121.777618
3558,Rodeway Inn,130,49,32.677177,-117.1085892
3559,Regency Inn,993,50,37.630866,-122.409396
3560,Rodeway Inn -La Mesa,184,50,32.7556,-117.014
3561,Red Roof Inn,265,50,38.59369,-121.28697
3562,Rodeway Inn City of Industry,44,51,34.03630066,-118.0381699
3563,Royal Inn,21,51,41.753374,-124.193699
3564,Ramada Limited Discovery Park,497,52,38.597801,-121.501999
3565,Rodeway Inn,119,52,41.719168,-122.639509
3566,Rodeway Inn,452,52,33.491737,-117.146738
3567,Ramada Inn Commerce,198,52,33.9743,-118.126999
3568,Red Roof Inn Stockton,157,52,37.955096,-121.315828
3569,Royal Valhalla,747,52,38.958334,-119.94254
3570,Ramada,843,52,36.683544,-121.7911987
3571,Regal Inn,3,53,34.190769,-119.177419
3572,Ramada Limited La Mesa,0,53,32.764098,-117.027402
3573,Ramada-San Diego South,279,54,32.64789,-117.06694
3574,Red Roof Inns,224,54,34.49462,-117.329169
3575,Red Roof Inn Anaheim Maingate,0,54,33.80673733,-117.9087913
3576,Rose Garden Inn and Suites,6,54,35.62249,-117.664151
3577,Ramada Suites,254,55,35.365601,-119.042326
3578,Ramona Inn,1,55,33.871482,-118.081643
3579,Royal Inn Motel,0,55,33.905499,-118.208
3580,Rivera Motel,7,55,33.969799,-118.101997
3581,Rodeway Inn Civic Center,547,55,37.783015,-122.421937
3582,Royal Pacific Inn,0,55,33.818901,-117.992996
3583,Ramada Inn Silicon Valley,545,55,37.390499,-121.991997
3584,Red Tile Inn,3,55,34.047665,-117.31208
3585,Rodeway Inn At Civic Center,122,55,33.917021,-118.083241
3586,Ramada Limited Grapevine,86,55,34.846926,-118.878051
3587,Rodeway Inn Artesia,28,55,33.87298,-118.081096
3588,Red Roof Inn Ontario Airport,555,57,34.063413,-117.612449
3589,Ramada-Antioch,265,57,38.004142,-121.836006
3590,Rodeway Inn and Suites Inglewood,219,57,33.94545,-118.343094
3591,Royal Carriage Inn,459,57,37.954343,-120.422504
3592,Rodeway Inn Ontario Mills Mall,86,58,34.064321,-117.562821
3593,Red Roof Inn,30,58,38.45564,-121.84368
3594,Regency Motel of Brea,0,59,33.909037,-117.904383
3595,Rodeway Inn Cypress,136,59,33.831768,-118.0399475
3596,Rodeway Inn San Luis Obispo,290,59,35.2827847,-120.6656022
3597,Ramada Limited -Redondo Beach,478,59,33.835854,-118.385256
3598,Rodeway Inn Signal Hill,53,59,33.790138,-118.15026
3599,Ramada of Gilroy,379,59,37.020691,-121.570658
3600,Rodeway Inn Riverside,70,59,33.908934,-117.466563
3601,Rodeway Inn and Suites Pasadena,202,59,34.146168,-118.091286
3602,Ramada Limited,605,59,37.8004,-122.433998
3603,Rodeway Inn Beaumont,44,59,33.92942,-116.96443
3604,Reviews and Ratings for Comfort Suites Tulare,154,59,36.223951,-119.334427
3605,Ramada Inn,584,59,37.665501,-121.028999
3606,Ramada Whittier Limited Whittier,0,59,33.983317,-118.054523
3607,Regency Inn and Suites,80,59,33.916901,-118.136002
3608,Red Roof Inn-Santa Ana,104,59,33.771801,-117.866997
3609,Regal Inn,39,59,34.14638,-118.07048
3610,Rancho Tee Motel,98,59,35.487722,-120.667139
3611,Redondo Inn and Suites,176,59,33.830564,-118.3852005
3612,Rancho California Inn,0,59,33.49925,-117.15204
3613,Ramada Plaza Hotel El Segundo Hawthorne,1078,60,33.916442,-118.3728515
3614,Regency Inn Moreno Valley,32,60,33.939198,-117.226596
3615,Regency Inn and Suites,243,60,33.610197,-114.606662
3616,Regency Inn,51,60,39.0485,-122.91513
3617,Rodeway Inn Ukiah in Ukiah  USA,111,60,39.13684,-123.205566
3618,Red Roof Inn,68,61,34.108948,-117.821507
3619,Ramada Inn,309,62,34.25724,-118.59646
3620,Red Roof Inn Buttonwillow,13,62,35.402367,-119.399658
3621,Ramada Inn and Plaza -Harbor Conference Center,120,63,38.574163,-121.549999
3622,Ramada Inn,100,63,37.683533,-122.088604
3623,Ramada Limited Seaworld,301,63,32.753404,-117.217334
3624,Ramada Inn,215,63,37.2877388,-120.4531708
3625,Ramada Limited San Diego Airport,423,63,32.725072,-117.228969
3626,Rodeway Inn and Suites Pacific Coast Highway,516,64,33.78947,-118.306435
